Source_File,Text_ID,Content_Type,Author,Date,Text,Engagement,Thread_ID,clean_text
全运会14.txt,Comment_03_021,Comment,,2025-11-08内蒙古,好哦老师,,全运会14_Thread_03,好哦老师
全运会14.txt,Comment_03_023,Comment,lucky在路上,2025-11-09湖北,互换蹲蹲,,全运会14_Thread_03,互换蹲蹲
全运会14.txt,Comment_03_025,Comment,,2025-11-09福建,老师我蹲蹲泥,,全运会14_Thread_03,老师我蹲蹲泥
全运会14.txt,Comment_03_027,Comment,,2025-11-09内蒙古,其实还画了手幅但是来不及印了、,,全运会14_Thread_03,其实还画了手幅但是来不及印了、
全运会14.txt,Comment_03_029,Comment,小兔王  （还没想好这次是什么版,2025-11-08中国香港,喜欢！,,全运会14_Thread_03,喜欢！
全运会14.txt,Comment_04_002,Comment,互换已经换完啦只剩几个反转胶片现场伸手就好,2025-11-09内蒙古,置顶评论,,全运会14_Thread_04,置顶评论
全运会14.txt,Comment_04_004,Comment,彩虹落肩_,2025-11-08广东,老师拍肩需要什么条件吗,,全运会14_Thread_04,老师拍肩需要什么条件吗
全运会14.txt,Comment_04_007,Comment,,2025-11-08内蒙古,拍肩的话打算现场偶遇发一下,,全运会14_Thread_04,拍肩的话打算现场偶遇发一下
全运会14.txt,Comment_04_010,Comment,,2025-11-08内蒙古,互换的宝宝可以提前约一下 拍肩打算现场随机发 到时候我会挂一个这样的挂饰 来找我拍肩取就好,,全运会14_Thread_04,互换的宝宝可以提前约一下 拍肩打算现场随机发 到时候我会挂一个这样的挂饰 来找我拍肩取就好
全运会14.txt,Comment_04_011,Comment,六六,2025-11-08浙江,我来了 姐妹,,全运会14_Thread_04,我来了 姐妹
全运会14.txt,Comment_04_013,Comment,Cynosure_,2025-11-08广东,蹲蹲13号互换！,,全运会14_Thread_04,蹲蹲13号互换！
全运会14.txt,Comment_04_016,Comment,,2025-11-08内蒙古,好滴！,,全运会14_Thread_04,好滴！
全运会14.txt,Comment_04_018,Comment,u,2025-11-08广东,宝宝互换吗 可以看看我主页嘿嘿（pp夹没有啦 可以拿剩下的和你换吗,,全运会14_Thread_04,宝宝互换吗 可以看看我主页嘿嘿（pp夹没有啦 可以拿剩下的和你换吗
全运会14.txt,Comment_04_021,Comment,,2025-11-08内蒙古,好哦老师,,全运会14_Thread_04,好哦老师
全运会14.txt,Comment_04_023,Comment,lucky在路上,2025-11-09湖北,互换蹲蹲,,全运会14_Thread_04,互换蹲蹲
全运会14.txt,Comment_04_025,Comment,,2025-11-09福建,老师我蹲蹲泥,,全运会14_Thread_04,老师我蹲蹲泥
全运会14.txt,Comment_04_027,Comment,,2025-11-09内蒙古,其实还画了手幅但是来不及印了、,,全运会14_Thread_04,其实还画了手幅但是来不及印了、
全运会14.txt,Comment_04_029,Comment,小兔王  （还没想好这次是什么版,2025-11-08中国香港,喜欢！,,全运会14_Thread_04,喜欢！
全运会14.txt,Comment_05_001,Comment,五维没有蝴蝶,2025-11-08湖南,开场前去场馆外的特警车旁边发物料就行了，我上次是5点左右去的,,全运会14_Thread_05,开场前去场馆外的特警车旁边发物料就行了，我上次是5点左右去的
全运会14.txt,Comment_05_003,Comment,,2025-11-08广东,好的好的，谢谢你,,全运会14_Thread_05,好的好的，谢谢你
全运会14.txt,Comment_05_005,Comment,饼饼是WW_,2025-11-09浙江,同问 哈哈哈哈 第一次发物料,,全运会14_Thread_05,同问 哈哈哈 第一次发物料
全运会14.txt,Comment_06_001,Comment,凌晨野乐翊,2025-10-18广东,好可爱，想去但没票,,全运会14_Thread_06,好可爱，想去但没票
全运会14.txt,Comment_06_004,Comment,,2025-10-18浙江,这个ip！一定要收到哇！,,全运会14_Thread_06,这个ip！一定要收到哇！
全运会14.txt,Comment_06_006,Comment,亚子,2025-10-18四川,太可爱了,,全运会14_Thread_06,太可爱了
全运会14.txt,Comment_06_009,Comment,,2025-10-18浙江,宝宝快来！,,全运会14_Thread_06,宝宝快来！
全运会14.txt,Comment_06_017,Comment,pzl,2025-10-15重庆,可爱！,,全运会14_Thread_06,可爱！
全运会14.txt,Comment_06_021,Comment,,2025-10-14浙江,好精美这么棒,,全运会14_Thread_06,好精美这么棒
全运会14.txt,Comment_06_024,Comment,,2025-10-14浙江,来力挺我了,,全运会14_Thread_06,来力挺我了
全运会14.txt,Comment_06_026,Comment,momo,2025-10-15江苏,太可爱了,,全运会14_Thread_06,太可爱了
全运会14.txt,Comment_06_028,Comment,lllll,2025-10-14广东,好可爱我来了,,全运会14_Thread_06,好可爱我来了
全运会14.txt,Comment_06_030,Comment,,2025-10-14浙江,好细心的小女子一枚,,全运会14_Thread_06,好细心的小女子一枚
全运会14.txt,Comment_07_001,Comment,马猴烧酒和平女士,2025-11-12广东,13早在吗老师！想换吱吱叫和贴纸心心眼R请看我主页,,全运会14_Thread_07,13早在吗老师！想换吱吱叫和贴纸心心眼R请看我主页
全运会14.txt,Comment_07_004,Comment,,2025-11-12广东,s我一下,,全运会14_Thread_07,s我一下
全运会14.txt,Comment_07_010,Comment,,2025-11-09广东,我会在特警车,,全运会14_Thread_07,我会在特警车
全运会14.txt,Comment_07_013,Comment,,2025-11-09山东,蹲蹲15晚心心眼R,,全运会14_Thread_07,蹲蹲15晚心心眼R
全运会14.txt,Comment_07_017,Comment,大王椰椰,2025-11-09北京,蹲蹲互换老师,,全运会14_Thread_07,蹲蹲互换老师
全运会14.txt,Comment_07_021,Comment,冰山美式,2025-11-13广东,终于打了繁体字，抓到老师了！我是今晚又被你塞物料的毛毛,,全运会14_Thread_07,终于打了繁体字，抓到老师了！我是今晚又被你塞物料的毛毛
全运会14.txt,Comment_07_024,Comment,,2025-11-13广东,一定是特别的缘分,,全运会14_Thread_07,一定是特别的缘分
全运会14.txt,Comment_07_026,Comment,momo,2025-11-13广东,老师可以互换吗？我有这些,,全运会14_Thread_07,老师可以互换吗？我有这些
全运会14.txt,Comment_07_031,Comment,Cynthia_（见过汪顺版）,2025-11-13广东,老师可以互换吗，两个冰箱贴一个挂件,,全运会14_Thread_07,老师可以互换吗，两个冰箱贴一个挂件
全运会14.txt,Comment_07_034,Comment,,2025-11-13广东,当然啦 几号,,全运会14_Thread_07,当然啦 几号
全运会14.txt,Comment_07_036,Comment,果小格（期盼冠军赛版）,2025-11-09广东,哇 物料好丰盛 蹲蹲互换,,全运会14_Thread_07,哇 物料好丰盛 蹲蹲互换
全运会14.txt,Comment_07_039,Comment,,2025-11-09广东,114我一下老师,,全运会14_Thread_07,114我一下老师
全运会14.txt,Comment_07_044,Comment,,2025-11-09广东,蹲你个头,,全运会14_Thread_07,蹲你个头
全运会14.txt,Comment_07_047,Comment,,2025-11-09广东,互换伸手的4我一下确定一下时间,,全运会14_Thread_07,互换伸手的4我一下确定一下时间
全运会14.txt,Comment_07_049,Comment,ghost（想中杨洋亲签版,2025-11-24河北,劳斯可以问问贴纸的美工劳斯吗,,全运会14_Thread_07,劳斯可以问问贴纸的美工劳斯吗
全运会14.txt,Comment_07_053,Comment,好大一只藏獒啊,2025-11-09北京,老师可以互换吗,,全运会14_Thread_07,老师可以互换吗
全运会14.txt,Comment_07_055,Comment,,2025-11-09广东,顿顿10号,,全运会14_Thread_07,顿顿10号
全运会14.txt,Comment_07_057,Comment,不知道叫啥,2025-11-09海南,蹲蹲互换,,全运会14_Thread_07,蹲蹲互换
全运会14.txt,Comment_07_061,Comment,,2025-11-09河南,老师蹲蹲17号互换，我的物料还有摇摇乐的亚克力,,全运会14_Thread_07,老师蹲蹲17号互换，我的物料还有摇摇乐的亚克力
全运会14.txt,Comment_07_063,Comment,,2025-11-09广东,蹲蹲吱吱叫,,全运会14_Thread_07,蹲蹲吱吱叫
全运会14.txt,Comment_07_067,Comment,,2025-11-09福建,总算抓到10号的兔毛了！,,全运会14_Thread_07,总算抓到10号的兔毛了！
全运会14.txt,Comment_07_069,Comment,想到就去做！,2025-11-09福建,好像说那里围工作区啦，不确定，再看看,,全运会14_Thread_07,好像说那里围工作区啦，不确定，再看看
全运会14.txt,Comment_08_001,Comment,耶耶豆包,2025-11-08广西,老师 请问15晚能蹲到老师吗,,全运会14_Thread_08,老师 请问15晚能蹲到老师吗
全运会14.txt,Comment_08_004,Comment,,2025-11-08安徽,15晚没票，但是可能会去发一会儿物料,,全运会14_Thread_08,15晚没票，但是可能会去发一会儿物料
全运会14.txt,Comment_08_007,Comment,,2025-11-08广东,啊啊啊啊老师蹲蹲我要换,,全运会14_Thread_08,啊啊啊老师蹲蹲我要换
全运会14.txt,Comment_08_011,Comment,展开 2 条,2025-11-11广东,yoyo 天啊好喜欢但是和老师不看同一场我能自己付邮费邮寄吗游泳运动员里最喜欢淼淼了,,全运会14_Thread_08,yoyo 天啊好喜欢但是和老师不看同一场我能自己付邮费邮寄吗游泳运动员里最喜欢淼淼了
全运会14.txt,Comment_08_014,Comment,,2025-11-11安徽,等全运结束可以吗宝宝，最近很忙,,全运会14_Thread_08,等全运结束可以吗宝宝，最近很忙
全运会14.txt,Comment_08_017,Comment,,2025-11-08海南,老师蹲蹲互换，在主页,,全运会14_Thread_08,老师蹲蹲互换，在主页
全运会14.txt,Comment_08_020,Comment,,2025-11-08安徽,好的好的,,全运会14_Thread_08,好的好的
全运会14.txt,Comment_08_022,Comment,,2025-11-08广东,老师可以互换朵朵手幅吗,,全运会14_Thread_08,老师可以互换朵朵手幅吗
全运会14.txt,Comment_08_025,Comment,,2025-11-08安徽,当然可以,,全运会14_Thread_08,当然可以
全运会14.txt,Comment_08_027,Comment,阿白,2025-11-07浙江,老师蹲蹲16晚互换！,,全运会14_Thread_08,老师蹲蹲16晚互换！
全运会14.txt,Comment_08_030,Comment,,2025-11-07安徽,好的好的,,全运会14_Thread_08,好的好的
全运会14.txt,Comment_08_033,Comment,,2025-11-15广东,在公交站台这边，等下进场，大家来找我领,,全运会14_Thread_08,在公交站台这边，等下进场，大家来找我领
全运会14.txt,Comment_08_035,Comment,momo,2025-11-15广东,老师今晚来吗,,全运会14_Thread_08,老师今晚来吗
全运会14.txt,Comment_08_037,Comment,精神状态还可以,2025-11-09福建,蹲老师15号,,全运会14_Thread_08,蹲老师15号
全运会14.txt,Comment_08_039,Comment,MJ覆盆子,2025-11-09湖北,老师我蹲一个,,全运会14_Thread_08,老师我蹲一个
全运会14.txt,Comment_08_041,Comment,是小奇啊,2025-11-08广东,蹲蹲老师,,全运会14_Thread_08,蹲蹲老师
全运会14.txt,Comment_08_043,Comment,kkkkitty,2025-11-08天津,好美丽的 我蹲,,全运会14_Thread_08,好美丽的 我蹲
全运会14.txt,Comment_08_045,Comment,夜尽天明,2025-11-07广东,老师蹲蹲15早,,全运会14_Thread_08,老师蹲蹲15早
全运会14.txt,Comment_08_047,Comment,Kuro Ash,2025-11-07山东,我要我要,,全运会14_Thread_08,我要我要
全运会14.txt,Comment_08_049,Comment,这里没有锅盖,2025-11-07湖北,老师蹲蹲16晚,,全运会14_Thread_08,老师蹲蹲16晚
全运会14.txt,Comment_08_051,Comment,yya66,2025-11-07福建,蹲！！老师我蹲蹲16晚,,全运会14_Thread_08,蹲！！老师我蹲蹲16晚
全运会14.txt,Comment_08_053,Comment,Whisper（见过汪顺4次版）,2025-11-07广东,老师我蹲蹲！,,全运会14_Thread_08,老师我蹲蹲！
全运会14.txt,Comment_09_002,Comment,,2025-11-13广东,置顶评论,,全运会14_Thread_09,置顶评论
全运会14.txt,Comment_09_004,Comment,听聆雨的季节,2025-11-14广东,老师15蹲蹲伸手,,全运会14_Thread_09,老师15蹲蹲伸手
全运会14.txt,Comment_09_008,Comment,早川,2025-11-10广东,老师15蹲蹲伸手,,全运会14_Thread_09,老师15蹲蹲伸手
全运会14.txt,Comment_09_010,Comment,,2025-11-10广东,好嘟！,,全运会14_Thread_09,好嘟！
全运会14.txt,Comment_09_012,Comment,云吃吃（袁嘟嘟嘟版）,2025-11-09广东,蹲蹲老师互换,,全运会14_Thread_09,蹲蹲老师互换
全运会14.txt,Comment_09_014,Comment,,2025-11-10广东,好呀好呀,,全运会14_Thread_09,好呀好呀
全运会14.txt,Comment_09_017,Comment,,2025-11-15广东,亲爱的们快来找我拿物料,,全运会14_Thread_09,亲爱的们快来找我拿物料
全运会14.txt,Comment_09_020,Comment,,2025-11-15广东,我在02区,,全运会14_Thread_09,我在02区
全运会14.txt,Comment_09_022,Comment,喝勺牛奶,2025-11-09北京,老师好！我蹲蹲！,,全运会14_Thread_09,老师好！我蹲蹲！
全运会28.txt,Comment_01_001,Comment,玲儿,2025-11-08广东,大观南路地铁站，今天开不开？谢谢,,全运会28_Thread_01,大观南路地铁站，今天开不开？谢谢
全运会28.txt,Comment_01_007,Comment,,2025-11-16广东,你好 请问大湾鸡会出来吗（赛前还是赛中或者赛后？）,,全运会28_Thread_01,你好 请问大湾鸡会出来吗（赛前还是赛中或者赛后？）
全运会28.txt,Comment_01_010,Comment,,2025-11-16广东,一般不比赛的时候都能看到在场上溜达,,全运会28_Thread_01,一般不比赛的时候都能看到在场上溜达
全运会28.txt,Comment_01_013,Comment,,2025-11-08广东,可以脚动升仓吗,,全运会28_Thread_01,可以脚动升仓吗
全运会28.txt,Comment_01_016,Comment,,2025-11-08广东,开场了才知道,,全运会28_Thread_01,开场了才知道
全运会28.txt,Comment_02_023,Comment,,2025-11-04湖南,7区会不会太偏啊请问,,全运会28_Thread_02,7区会不会太偏啊请问
全运会28.txt,Comment_02_026,Comment,,2025-11-04广东,我没坐过那里，但是7区好像可以看到通道里面,,全运会28_Thread_02,我没坐过那里，但是7区好像可以看到通道里面
全运会28.txt,Comment_02_028,Comment,cloud面包,2025-11-04江苏,这是七区,,全运会28_Thread_02,这是七区
全运会28.txt,Comment_02_030,Comment,cloud面包,2025-11-04江苏, cloud面包  小号,,全运会28_Thread_02, cloud面包 小号
全运会28.txt,Comment_02_032,Comment,橘子吸吸果冻,2025-11-04湖南, cloud面包  看比赛会不会视野不太好呀，因为我这边异地，怕花个两千连比赛都看不清,,全运会28_Thread_02, cloud面包 看比赛会不会视野不太好呀，因为我这边异地，怕花个两千连比赛都看不清
全运会28.txt,Reply_02_034,Reply,cloud面包,2025-11-05江苏, 橘子吸吸果冻  不会 很清楚的 混采就在脚下,,全运会28_Thread_02, 橘子吸吸果冻 不会 很清楚的 混采就在脚下
全运会28.txt,Comment_02_036,Comment,啵唧一口草莓牛奶,2025-11-08中国香港, cloud面包  7区15排能看到嘛？,,全运会28_Thread_02, cloud面包 7区15排能看到嘛？
全运会28.txt,Comment_02_038,Comment,舒尔,2025-11-07安徽,8区每一排都能看到采访吗 还是要前排？,,全运会28_Thread_02,8区每一排都能看到采访吗 还是要前排？
全运会28.txt,Comment_02_041,Comment,,2025-11-07广东,第一排低头就看到，前3排都可以,,全运会28_Thread_02,第一排低头就看到，前3排都可以
全运会28.txt,Comment_02_043,Comment,imKatie,2025-11-05广东,宝宝11区9排肉眼视角怎么样呀,,全运会28_Thread_02,宝宝11区9排肉眼视角怎么样呀
全运会28.txt,Comment_02_046,Comment,,2025-11-05广东,可以看得清人,,全运会28_Thread_02,可以看得清人
全运会28.txt,Comment_02_048,Comment,Seven,2025-11-04广东,老师 想问问最后一天他们拍大合照大概是几点结束呀,,全运会28_Thread_02,老师 想问问最后一天他们拍大合照大概是几点结束呀
全运会28.txt,Comment_02_050,Comment,pppc,2025-11-04广东, 945左右，我最后一张图是945，但是我是看到汪顺走了我就走了，其他队还在拍,,全运会28_Thread_02, 945左右，我最后一张图是945，但是我是看到汪顺走了我就走了，其他队还在拍
全运会28.txt,Comment_02_052,Comment,,2025-11-11广东,9区2排有玻璃栏杆遮挡吗宝,,全运会28_Thread_02,9区2排有玻璃栏杆遮挡吗宝
全运会28.txt,Comment_02_054,Comment,鼠蜀姝暑黍紓署,2025-11-05广东,9 区 9 排怎么样,,全运会28_Thread_02,9 区 9 排怎么样
全运会28.txt,Comment_02_056,Comment,DOORDIE,2025-11-05广东,这是我看过最全的座位展览图,,全运会28_Thread_02,这是我看过最全的座位展览图
全运会28.txt,Comment_03_001,Comment,益力多狗,2025-11-05广东,这个挺好的，7区山顶比m区视角好,,全运会28_Thread_03,这个挺好的，7区山顶比m区视角好
全运会28.txt,Comment_03_003,Comment,橘子吸吸果冻,2025-11-05湖南,你好，请问7区看比赛会不会太偏呀，我看是在出发台的后面,,全运会28_Thread_03,你好，请问7区看比赛会不会太偏呀，我看是在出发台的后面
全运会28.txt,Reply_03_005,Reply,益力多狗,2025-11-05广东, 橘子吸吸果冻  我觉得不是很偏,,全运会28_Thread_03, 橘子吸吸果冻 我觉得不是很偏
全运会28.txt,Reply_03_007,Reply,橘子吸吸果冻,2025-11-05湖南, 益力多狗  请问橙色这个位置看的会还好吗，因为想找黄牛加价买，加上路费其实成本还挺高的，有点纠结值不值当，但是确实挺想看的，所以想咨询一下体验感，怕太靠左了，时间特别差。,,全运会28_Thread_03, 益力多狗 请问橙色这个位置看的会还好吗，因为想找黄牛加价买，加上路费其实成本还挺高的，有点纠结值不值当，但是确实挺想看的，所以想咨询一下体验感，怕太靠左了，时间特别差。
全运会28.txt,Reply_03_009,Reply,叫我好运大侠,2025-11-05广东, 橘子吸吸果冻  妈呀宝宝你是七区10排三号吗,,全运会28_Thread_03, 橘子吸吸果冻 妈呀宝宝你是七区10排三号吗
全运会28.txt,Reply_03_011,Reply,橘子吸吸果冻,2025-11-05湖南, 叫我好运大侠  你的票也是这里吗,,全运会28_Thread_03, 叫我好运大侠 你的票也是这里吗
全运会28.txt,Reply_03_013,Reply,叫我好运大侠,2025-11-05广东, 橘子吸吸果冻  对啊,,全运会28_Thread_03, 橘子吸吸果冻 对啊
全运会28.txt,Reply_03_015,Reply,叫我好运大侠,2025-11-05广东, 橘子吸吸果冻  我感觉看出发近我就选了这个 我想怕出发 买的上午场的,,全运会28_Thread_03, 橘子吸吸果冻 我感觉看出发近我就选了这个 我想怕出发 买的上午场的
全运会28.txt,Reply_03_017,Reply,Windyyi,2025-11-05广东, 橘子吸吸果冻  宝，橙色这里是M1区，50米比赛从这边出发，但100米以上的项目是从M47区出发。你要根据自己看的项目区考虑。,,全运会28_Thread_03, 橘子吸吸果冻 宝，橙色这里是M1区，50米比赛从这边出发，但100米以上的项目是从M47区出发。你要根据自己看的项目区考虑。
全运会28.txt,Comment_03_019,Comment,橘子吸吸果冻,2025-11-05湖南, Windyyi  那应该是我画错了，是7区,,全运会28_Thread_03, Windyyi 那应该是我画错了，是7区
全运会28.txt,Comment_03_021,Comment,橘子吸吸果冻,2025-11-05湖南, Windyyi  是黄牛票，我纠结买不买，因为我还是想已经溢价了，想选个值当点的位置。,,全运会28_Thread_03, Windyyi 是黄牛票，我纠结买不买，因为我还是想已经溢价了，想选个值当点的位置。
全运会28.txt,Reply_03_023,Reply,Windyyi,2025-11-05广东, 橘子吸吸果冻  7区能看出发和采访，还可以。,,全运会28_Thread_03, 橘子吸吸果冻 7区能看出发和采访，还可以。
全运会28.txt,Comment_03_025,Comment,橘子吸吸果冻,2025-11-05湖南, Windyyi  请问比赛的视角怎么样，会不会太偏了，我看出发都只能看到背面,,全运会28_Thread_03, Windyyi 请问比赛的视角怎么样，会不会太偏了，我看出发都只能看到背面
全运会28.txt,Reply_03_027,Reply,Windyyi,2025-11-05广东, 橘子吸吸果冻  溢价太多个人不建议买，因为也就看那么几分钟笑哭了R 看比赛总体还是8 9 10区前排观感更好。看你想要看什么了，我感觉没有一个位置是完美的,,全运会28_Thread_03, 橘子吸吸果冻 溢价太多个人不建议买，因为也就看那么几分钟笑哭了R 看比赛总体还是8 9 10区前排观感更好。看你想要看什么了，我感觉没有一个位置是完美的
全运会28.txt,Reply_03_029,Reply,Windyyi,2025-11-05广东, 橘子吸吸果冻  能看到运动员出场脱衣热身那一段，但入水角度和转身可能看不清，如果你是更偏向于完整的好的视角看比赛，更建议买8 9 10 11区。,,全运会28_Thread_03, 橘子吸吸果冻 能看到运动员出场脱衣热身那一段，但入水角度和转身可能看不清，如果你是更偏向于完整的好的视角看比赛，更建议买8 9 10 11区。
全运会28.txt,Comment_03_031,Comment,橘子吸吸果冻,2025-11-05湖南, Windyyi  明白了，谢谢,,全运会28_Thread_03, Windyyi 明白了，谢谢
全运会28.txt,Reply_03_033,Reply,益力多狗,2025-11-05广东, 橘子吸吸果冻  你看什么项目呢，要是接力的话这个位置不错但加价太多不值得因为这次采访在里面,,全运会28_Thread_03, 橘子吸吸果冻 你看什么项目呢，要是接力的话这个位置不错但加价太多不值得因为这次采访在里面
全运会28.txt,Reply_03_035,Reply,橘子吸吸果冻,2025-11-05湖南, 益力多狗  400混，我已经接受这个价格了，但是黄牛说已经卖完了这次全运不在这一块采访了？,,全运会28_Thread_03, 益力多狗 400混，我已经接受这个价格了，但是黄牛说已经卖完了这次全运不在这一块采访了？
全运会28.txt,Reply_03_037,Reply,益力多狗,2025-11-05广东, 橘子吸吸果冻  我看有志愿者说在热身池那边采访，17晚我看黄牛出挺多的你再找找呗,,全运会28_Thread_03, 橘子吸吸果冻 我看有志愿者说在热身池那边采访，17晚我看黄牛出挺多的你再找找呗
全运会28.txt,Comment_03_039,Comment,oooo毛,2025-11-06广东,16号早上值得看么 我也抢到了这场不知道要不要去呃R,,全运会28_Thread_03,16号早上值得看么 我也抢到了这场不知道要不要去呃R
全运会28.txt,Comment_03_042,Comment,,2025-11-06广东,其实预赛都没啥看的 国内预赛没有竞争压力,,全运会28_Thread_03,其实预赛都没啥看的 国内预赛没有竞争压力
全运会28.txt,Comment_03_044,Comment,oooo毛,2025-11-06广东, hulu  那你去看吗哈哈哈,,全运会28_Thread_03, hulu 那你去看吗哈哈哈
全运会28.txt,Comment_03_046,Comment,hulu,2025-11-06广东,  oooo毛  看啊 主要也买了晚上的，南山去大运蛮远的，就当凑单了,,全运会28_Thread_03,  oooo毛 看啊 主要也买了晚上的，南山去大运蛮远的，就当凑单了
全运会28.txt,Comment_03_048,Comment,理想大陆,2025-11-13广东,你不去的话能不能出给我和朋友反正预赛是没啥好看的，只不过我朋友山长水远从陕西飞过来想带她感受一下氛围,,全运会28_Thread_03,你不去的话能不能出给我和朋友反正预赛是没啥好看的，只不过我朋友山长水远从陕西飞过来想带她感受一下氛围
全运会28.txt,Comment_03_050,Comment,Windyyi,2025-11-05广东,这个位置可不差，我特意买了这个位置也不要M那边的哈哈哈笑哭了R你去现场就知道了,,全运会28_Thread_03,这个位置可不差，我特意买了这个位置也不要M那边的哈哈哈笑哭了R你去现场就知道了
全运会28.txt,Comment_03_051,Comment,duro baby,2025-11-05山西,m超级偏吗宝宝 我没招了 我是m区,,全运会28_Thread_03,m超级偏吗宝宝 我没招了 我是m区
全运会28.txt,Comment_03_052,Comment,,2025-11-05广东,Windyyi  duro baby  如果你是看50米比赛m1最靠近出发台，如果你是看100米以上的比赛m4最靠近出发台，m3和m2属于中间的区。颁奖的话运动员会从m1那边出来，沿着12 11 10 9 8 7区这样回去，不会经过m区。,,全运会28_Thread_03,Windyyi  duro baby 如果你是看50米比赛m1最靠近出发台，如果你是看100米以上的比赛m4最靠近出发台，m3和m2属于中间的区。颁奖的话运动员会从m1那边出来，沿着12 11 10 9 8 7区这样回去，不会经过m区。
全运会28.txt,Comment_03_053,Comment,,2025-11-05山西,duro baby  Windyyi  我看200m混 会非常侧吗 会不会遮挡呀,,全运会28_Thread_03,duro baby  Windyyi 我看200m混 会非常侧吗 会不会遮挡呀
全运会28.txt,Comment_03_055,Comment,duro baby,2025-11-05山西, Windyyi  我在m1,,全运会28_Thread_03, Windyyi 我在m1
全运会28.txt,Comment_03_057,Comment,Windyyi,2025-11-05广东, duro baby  座位号小号会好点，大号如果太靠边可能看不见转身。决赛的话看颁奖是不错的。,,全运会28_Thread_03, duro baby 座位号小号会好点，大号如果太靠边可能看不见转身。决赛的话看颁奖是不错的。
全运会28.txt,Comment_03_059,Comment,duro baby,2025-11-05山西, Windyyi  好滴好滴,,全运会28_Thread_03, Windyyi 好滴好滴
全运会28.txt,Comment_03_061,Comment,苹果好吃,2025-11-05广东,我啊，还是高价收的位置,,全运会28_Thread_03,我啊，还是高价收的位置
全运会28.txt,Comment_03_063,Comment,什么狐狸,2025-11-05云南,我收到还是01区01号,,全运会28_Thread_03,我收到还是01区01号
全运会28.txt,Comment_03_065,Comment,马铃薯大王（见过汪顺八次版）,2025-11-05广东,我14号也是这个位置,,全运会28_Thread_03,我14号也是这个位置
全运会28.txt,Comment_03_067,Comment,崖石街狮子座皇带鱼,2025-11-08广东,700？,,全运会28_Thread_03,700？
全运会28.txt,Comment_03_069,Comment,Zj1ngyuuuu,2025-11-16广东,姐妹我是明天的12排 想问问有没有视觉图,,全运会28_Thread_03,姐妹我是明天的12排 想问问有没有视觉图
全运会28.txt,Comment_03_071,Comment,苹果好吃,2025-11-16广东, Zj1ngyuuuu  这是15排拍的，我发现高也有好处，没有什么玻璃挡我,,全运会28_Thread_03, Zj1ngyuuuu 这是15排拍的，我发现高也有好处，没有什么玻璃挡我
全运会28.txt,Comment_03_073,Comment,Zj1ngyuuuu,2025-11-16广东, 苹果好吃  好嘞！！谢谢你,,全运会28_Thread_03, 苹果好吃 好嘞！！谢谢你
全运会28.txt,Comment_03_075,Comment,川川yeah堆堆雪,2025-11-05广东,能去就好，我都是乱选的,,全运会28_Thread_03,能去就好，我都是乱选的
全运会28.txt,Comment_03_077,Comment,,2025-11-05广东,是啊，大麦看到有票就付款了,,全运会28_Thread_03,是啊，大麦看到有票就付款了
全运会28.txt,Comment_03_079,Comment,,2025-11-05广东,我和你差不多,,全运会28_Thread_03,我和你差不多
全运会28.txt,Comment_03_080,Comment,Windyyi,2025-11-05广东,这个位置看采访一绝，宝不要可以考虑出给我,,全运会28_Thread_03,这个位置看采访一绝，宝不要可以考虑出给我
全运会28.txt,Comment_03_082,Comment,momo,2025-11-10广东,我的导播位,,全运会28_Thread_03,我的导播位
全运会28.txt,Comment_03_085,Comment,,2025-11-10广东,你带个马扎 坐他旁边,,全运会28_Thread_03,你带个马扎 坐他旁边
全运会28.txt,Comment_03_087,Comment,亚子,2025-11-05四川,没事我花八百块买了12区最边上扶额R,,全运会28_Thread_03,没事我花八百块买了12区最边上扶额R
全运会28.txt,Comment_03_089,Comment,JustGirl,2025-11-05上海,一样的还是山顶,,全运会28_Thread_03,一样的还是山顶
全运会28.txt,Comment_03_091,Comment,干一碗猫饼,2025-11-05广东,更是没招 不过还好是自己抢到的,,全运会28_Thread_03,更是没招 不过还好是自己抢到的
全运会28.txt,Comment_03_093,Comment,顺风顺水,2025-11-05上海,这是我加了750买的，气顺了吧,,全运会28_Thread_03,这是我加了750买的，气顺了吧
全运会28.txt,Comment_03_095,Comment,Nikki,2025-11-14广东,请教一下，1号是离场地最远的位子吗？7区的1号是坐最边边上吗？,,全运会28_Thread_03,请教一下，1号是离场地最远的位子吗？7区的1号是坐最边边上吗？
全运会28.txt,Comment_03_097,Comment,Yulia,2025-11-10广东,那我这。。,,全运会28_Thread_03,那我这。。
全运会28.txt,Comment_03_099,Comment,菜菜啊（雷神版）,2025-11-10广东,m1区的我说啥了坏笑R,,全运会28_Thread_03,m1区的我说啥了坏笑R
全运会28.txt,Comment_03_101,Comment,iwantyoushakemyhead,2025-11-10广东,我7区10排6号花50买的 也不知道这个位置咋样,,全运会28_Thread_03,我7区10排6号花50买的 也不知道这个位置咋样
全运会28.txt,Comment_03_103,Comment,拌饭海苔碎,2025-11-09广东,这位置怎么样,,全运会28_Thread_03,这位置怎么样
全运会28.txt,Comment_03_105,Comment,小红薯609CC769,2025-11-08中国香港,8区可以么,,全运会28_Thread_03,8区可以么
全运会28.txt,Comment_03_107,Comment,momo,2025-11-07广东,没事我还在09区15排,,全运会28_Thread_03,没事我还在09区15排
